time,open,high,low,close,volume,rsi,macd,macd_sig,mh,sk,sd,e9,e21,e50,tp,date,vwap
2026-04-08 06:45:00,71614.16,71652.53,71609.1,71649.0,3.49187,63.34006414242454,61.35856357029115,46.077513097242836,15.281050473048317,64.51329845545555,78.36699197484513,71592.48546436301,71526.81584823236,71480.59831636379,71636.87666666666,2026-04-08,71460.71562491161
2026-04-08 06:48:00,71649.01,71686.2,71606.31,71613.76,5.47975,59.36619569944779,60.11454396902991,48.88491927160025,11.229624697429657,36.279681453180935,59.761372118166,71596.74037149042,71534.71986202942,71485.82034317305,71635.42333333334,2026-04-08,71461.11551589635
2026-04-08 06:51:00,71613.77,71625.36,71549.85,71580.6,6.60333,55.817500668509574,55.80957654390659,50.26985072606152,5.539725817845067,24.45521167366513,41.74939719410055,71593.51229719234,71538.89078366311,71489.53719246038,71585.27,2026-04-08,71461.45702160933
2026-04-08 06:54:00,71581.59,71637.46,71572.81,71637.0,3.20941,60.177688419793526,56.29987754652393,51.475856090154004,4.824021456369927,17.235365700155707,25.99008627566727,71602.20983775388,71547.8098033301,71495.32004765802,71615.75666666667,2026-04-08,71461.66302884361
2026-04-08 06:57:00,71637.0,71637.0,71563.95,71571.56,9.27945,53.57168102706484,50.82213756228157,51.34511238457952,-0.5229748222979538,12.135649369278214,17.94207558103303,71596.0798702031,71549.96891211827,71498.30984971065,71590.83666666667,2026-04-08,71462.1597529248
2026-04-08 07:00:00,71572.26,71605.57,71556.22,71559.88,7.84305,52.46466304009149,45.01955338587868,50.08000058483936,-5.060447198960681,12.135649369278214,13.835554812904059,71588.83989616248,71550.86992010752,71500.72436540828,71573.89,2026-04-08,71462.52171710569
2026-04-08 07:03:00,71559.88,71627.7,71559.87,71617.65,11.42234,57.17802023262071,44.568758907102165,48.977752249291925,-4.40899334218976,10.24926548350666,11.506854740687709,71594.60191692998,71556.94083646138,71505.30968441188,71601.74,2026-04-08,71463.17547507137
2026-04-08 07:06:00,71617.66,71649.0,71612.24,71635.72,3.76619,58.56207182104711,45.14914774670615,48.21203134877477,-3.0628836020686236,23.508171779964147,15.29769554424969,71602.82553354399,71564.10257860125,71510.42381443495,71632.31999999999,2026-04-08,71463.4369643518
2026-04-08 07:09:00,71635.72,71682.37,71604.31,71665.0,11.6865,60.77441535168793,47.425074641025276,48.054640007224876,-0.6295653661995999,41.57785206617917,25.111763109883338,71615.26042683519,71573.27507145568,71516.48562563358,71650.56,2026-04-08,71464.33032551178
2026-04-08 07:12:00,71665.01,71685.64,71643.86,71675.22,4.14891,61.54613409019942,49.483022211905336,48.34031644816097,1.1427057637443667,51.07638077082944,38.72080153899093,71627.25234146815,71582.54279223243,71522.7105030597,71668.24,2026-04-08,71464.67535143223
2026-04-08 07:15:00,71675.23,71691.35,71636.69,71665.26,6.33476,60.30102489629651,49.73693529776938,48.61964021808265,1.117295079686727,54.85776015787044,49.17066433162636,71634.85387317452,71590.06253839312,71528.3006794103,71664.43333333333,2026-04-08,71465.19009820008
